date,ticker,entry_time_et,trigger_time_et,minutes_to_trigger,gain_pct,above_20pct_duration_min,above_10pct_duration_min,entry_price,trigger_price
2025-04-23,O:SPY250424C00537000,15:15:00,15:54:00,39,20.3,1,5,3.35,4.03
2025-04-23,O:SPY250424P00536000,09:30:00,11:23:00,111,21.28,1,1,2.82,3.42
2025-04-23,O:SPY250424P00536000,11:25:00,11:27:00,2,23.05,84,90,3.08,3.79
2025-04-23,O:SPY250424P00536000,12:59:00,14:44:00,104,23.03,4,12,3.43,4.22
2025-04-23,O:SPY250424P00536000,14:57:00,15:04:00,7,21.43,1,7,3.78,4.59
2025-04-23,O:SPY250424P00536000,15:12:00,15:24:00,12,20.47,2,7,4.25,5.12
2025-04-23,O:SPY250424P00536000,15:54:00,15:59:00,5,20.44,3,10,3.67,4.42
2025-04-24,O:SPY250425C00534000,09:30:00,09:45:00,13,20.21,124,124,5.74,6.9
2025-04-24,O:SPY250425P00533000,12:57:00,13:18:00,21,24.18,3,4,0.91,1.13
2025-04-24,O:SPY250425P00533000,14:35:00,15:13:00,36,20.0,1,2,0.7,0.84
2025-04-24,O:SPY250425P00533000,15:21:00,15:29:00,7,20.31,1,2,0.64,0.77
2025-04-24,O:SPY250425P00533000,15:57:00,16:00:00,3,20.0,1,1,0.45,0.54
2025-04-25,O:SPY250428C00550000,09:32:00,09:35:00,3,22.55,6,8,2.75,3.37
2025-04-25,O:SPY250428C00550000,09:49:00,10:10:00,21,21.03,2,6,2.52,3.05
2025-04-25,O:SPY250428C00550000,10:22:00,10:40:00,18,20.41,7,17,1.96,2.36
2025-04-25,O:SPY250428C00550000,10:58:00,12:23:00,85,24.04,225,232,2.08,2.58
2025-04-25,O:SPY250428P00549000,09:30:00,10:31:00,50,21.43,1,1,5.88,7.14
2025-04-25,O:SPY250428P00549000,11:24:00,11:38:00,6,21.62,1,1,4.44,5.4
2025-04-25,O:SPY250428P00549000,12:23:00,13:55:00,92,20.64,3,4,3.73,4.5
2025-04-25,O:SPY250428P00549000,14:38:00,15:41:00,63,20.88,1,1,2.73,3.3
2025-04-28,O:SPY250429C00549000,09:33:00,09:46:00,12,22.07,2,4,5.12,6.25
2025-04-28,O:SPY250429C00549000,10:00:00,10:20:00,20,21.78,6,10,4.04,4.92
2025-04-28,O:SPY250429C00549000,10:32:00,10:38:00,5,20.3,1,3,4.04,4.86
2025-04-28,O:SPY250429C00549000,12:12:00,14:08:00,116,20.47,1,2,2.15,2.59
2025-04-28,O:SPY250429C00549000,14:11:00,14:51:00,40,20.16,76,83,2.43,2.92
2025-04-28,O:SPY250429P00548000,09:30:00,09:58:00,28,21.03,5,6,2.14,2.59
2025-04-28,O:SPY250429P00548000,10:05:00,11:10:00,65,25.54,1,1,2.31,2.9
2025-04-28,O:SPY250429P00548000,11:12:00,11:21:00,9,26.09,175,180,2.53,3.19
2025-04-28,O:SPY250429P00548000,15:47:00,16:04:00,17,21.87,6,11,1.6,1.95
2025-04-29,O:SPY250430C00553000,09:30:00,09:50:00,20,23.27,3,10,2.45,3.02
2025-04-29,O:SPY250430C00553000,10:01:00,10:06:00,5,27.97,3,5,2.86,3.66
2025-04-29,O:SPY250430C00553000,10:12:00,11:00:00,48,22.7,2,5,3.04,3.73
2025-04-29,O:SPY250430C00553000,11:18:00,12:06:00,48,20.68,9,24,2.95,3.56
2025-04-29,O:SPY250430C00553000,12:31:00,13:47:00,76,27.03,119,146,3.33,4.23
2025-04-29,O:SPY250430P00552000,10:03:00,10:27:00,24,20.33,1,5,4.18,5.03
2025-04-29,O:SPY250430P00552000,10:55:00,11:18:00,23,20.37,6,9,3.24,3.9
2025-04-29,O:SPY250430P00552000,11:28:00,11:35:00,7,20.23,1,1,3.41,4.1
2025-04-29,O:SPY250430P00552000,11:42:00,12:56:00,74,21.36,2,10,3.37,4.09
2025-04-30,O:SPY250501C00554000,09:30:00,11:08:00,97,23.33,74,77,1.5,1.85
2025-04-30,O:SPY250501C00554000,12:26:00,12:54:00,28,20.48,7,11,1.66,2.0
2025-04-30,O:SPY250501C00554000,13:06:00,13:31:00,24,22.86,61,66,1.75,2.15
2025-04-30,O:SPY250501C00554000,14:39:00,14:49:00,10,20.65,2,7,1.84,2.22
2025-04-30,O:SPY250501C00554000,14:57:00,15:45:00,48,23.71,30,30,1.94,2.4
2025-04-30,O:SPY250501P00553000,09:30:00,09:40:00,9,21.61,25,31,8.56,10.41
2025-04-30,O:SPY250501P00553000,11:45:00,12:32:00,22,20.31,2,3,5.86,7.05
2025-04-30,O:SPY250501P00553000,12:55:00,13:15:00,5,20.46,1,4,5.62,6.77
2025-04-30,O:SPY250501P00553000,13:55:00,14:41:00,40,21.17,2,4,4.77,5.78
2025-04-30,O:SPY250501P00553000,15:55:00,15:59:00,4,31.0,1,2,2.29,3.0
2025-05-01,O:SPY250502C00561000,09:30:00,10:28:00,58,21.98,2,5,4.05,4.94
2025-05-01,O:SPY250502C00561000,10:34:00,10:58:00,24,21.46,25,34,4.66,5.66
2025-05-01,O:SPY250502C00561000,12:03:00,13:23:00,80,20.49,1,4,3.71,4.47
2025-05-01,O:SPY250502C00561000,13:41:00,14:16:00,35,20.0,1,6,3.75,4.5
2025-05-01,O:SPY250502P00560000,09:37:00,09:59:00,22,22.49,1,2,4.09,5.01
2025-05-01,O:SPY250502P00560000,10:21:00,12:16:00,115,20.6,1,9,3.69,4.45
2025-05-01,O:SPY250502P00560000,12:37:00,12:52:00,15,22.69,2,9,3.57,4.38
2025-05-01,O:SPY250502P00560000,13:17:00,13:42:00,25,23.13,6,19,3.07,3.78
2025-05-01,O:SPY250502P00560000,14:02:00,15:57:00,115,23.8,3,3,3.32,4.11
2025-05-02,O:SPY250505C00561000,09:30:00,12:01:00,115,28.06,78,108,5.81,7.44
2025-05-02,O:SPY250505P00560000,09:30:00,09:51:00,21,26.13,2,4,1.99,2.51
2025-05-02,O:SPY250505P00560000,10:29:00,10:41:00,12,20.86,1,5,1.39,1.68
2025-05-02,O:SPY250505P00560000,11:15:00,11:29:00,14,20.61,1,2,1.31,1.58
2025-05-02,O:SPY250505P00560000,13:46:00,14:50:00,64,24.05,1,2,0.79,0.98
2025-05-02,O:SPY250505P00560000,14:54:00,15:04:00,10,27.27,5,11,0.77,0.98
2025-05-02,O:SPY250505P00560000,15:16:00,15:49:00,33,21.79,1,1,0.78,0.95
2025-05-02,O:SPY250505P00560000,15:53:00,15:58:00,5,21.43,1,6,0.7,0.85
2025-05-05,O:SPY250506C00564000,09:30:00,10:54:00,84,22.69,22,40,2.6,3.19
2025-05-05,O:SPY250506C00564000,11:35:00,12:05:00,30,21.13,27,68,2.84,3.44
2025-05-05,O:SPY250506C00564000,13:16:00,14:26:00,64,20.26,20,29,3.11,3.74
2025-05-05,O:SPY250506P00563000,10:00:00,10:06:00,6,25.69,1,2,2.53,3.18
2025-05-05,O:SPY250506P00563000,10:18:00,10:34:00,16,20.78,1,3,2.31,2.79
2025-05-05,O:SPY250506P00563000,10:57:00,11:38:00,41,20.11,2,2,1.79,2.15
2025-05-05,O:SPY250506P00563000,12:50:00,13:23:00,33,20.59,1,8,1.36,1.64
2025-05-05,O:SPY250506P00563000,13:32:00,15:22:00,110,25.95,10,14,1.31,1.65
2025-05-05,O:SPY250506P00563000,15:37:00,15:45:00,8,21.28,30,30,1.41,1.71
2025-05-06,O:SPY250507C00561000,09:30:00,09:35:00,5,20.43,5,12,2.3,2.77
2025-05-06,O:SPY250507C00561000,09:48:00,10:19:00,31,22.65,147,152,2.34,2.87
2025-05-06,O:SPY250507C00561000,12:56:00,14:41:00,105,20.41,1,10,2.45,2.95
2025-05-06,O:SPY250507C00561000,15:07:00,15:32:00,25,21.29,2,6,2.63,3.19
2025-05-06,O:SPY250507P00560000,09:31:00,09:53:00,22,20.0,1,8,4.3,5.16
2025-05-06,O:SPY250507P00560000,10:56:00,12:51:00,115,22.03,9,12,2.86,3.49
2025-05-06,O:SPY250507P00560000,13:05:00,13:41:00,36,21.68,19,21,3.09,3.76
2025-05-06,O:SPY250507P00560000,14:25:00,16:00:00,95,21.89,11,15,2.97,3.62
2025-05-07,O:SPY250508C00563000,09:30:00,10:10:00,40,21.83,1,12,2.52,3.07
2025-05-07,O:SPY250508C00563000,10:54:00,12:52:00,117,21.9,42,58,2.1,2.56
2025-05-07,O:SPY250508C00563000,13:52:00,15:42:00,110,36.49,2,3,2.22,3.03
2025-05-07,O:SPY250508C00563000,15:49:00,16:00:00,11,20.83,1,2,1.92,2.32
2025-05-07,O:SPY250508P00562000,09:40:00,11:13:00,91,20.52,3,7,4.63,5.58
2025-05-07,O:SPY250508P00562000,11:38:00,14:06:00,120,27.51,17,17,4.98,6.35
2025-05-07,O:SPY250508P00562000,14:36:00,14:48:00,10,23.0,4,6,4.74,5.83
2025-05-07,O:SPY250508P00562000,14:56:00,15:26:00,30,21.07,10,14,4.13,5.0
2025-05-07,O:SPY250508P00562000,15:42:00,15:47:00,4,25.93,8,13,2.7,3.4
2025-05-08,O:SPY250509C00557000,09:30:00,11:41:00,60,22.56,41,49,9.75,11.95
2025-05-08,O:SPY250509P00556000,09:30:00,09:39:00,9,20.43,1,1,0.93,1.12
2025-05-08,O:SPY250509P00556000,09:41:00,10:08:00,27,20.41,10,13,0.98,1.18
2025-05-08,O:SPY250509P00556000,10:22:00,10:55:00,32,31.25,1,2,1.12,1.47
2025-05-08,O:SPY250509P00556000,11:28:00,11:31:00,3,20.41,1,1,0.49,0.59
2025-05-08,O:SPY250509P00556000,11:41:00,11:52:00,11,28.57,2,2,0.35,0.45
2025-05-08,O:SPY250509P00556000,12:16:00,12:28:00,12,20.0,2,5,0.3,0.36
2025-05-08,O:SPY250509P00556000,12:44:00,13:58:00,64,20.69,2,9,0.29,0.35
2025-05-08,O:SPY250509P00556000,14:08:00,15:53:00,81,20.69,7,7,0.29,0.35
2025-05-09,O:SPY250512C00566000,10:28:00,11:52:00,84,20.95,5,12,2.96,3.58
2025-05-09,O:SPY250512C00566000,12:10:00,13:57:00,107,20.07,2,20,2.89,3.47
2025-05-09,O:SPY250512C00566000,14:18:00,15:10:00,52,20.52,1,11,3.07,3.7
2025-05-09,O:SPY250512P00565000,09:30:00,10:26:00,56,24.84,226,279,3.18,3.97
2025-05-09,O:SPY250512P00565000,15:08:00,15:30:00,22,21.19,7,45,3.35,4.06
2025-05-12,O:SPY250513C00572000,09:31:00,13:08:00,114,22.38,19,47,8.58,10.5
2025-05-12,O:SPY250513C00572000,15:43:00,16:01:00,6,20.77,1,4,9.63,11.63
2025-05-12,O:SPY250513P00571000,09:30:00,09:31:00,1,37.93,21,23,0.58,0.8
2025-05-12,O:SPY250513P00571000,09:55:00,10:31:00,36,20.73,1,1,0.82,0.99
2025-05-12,O:SPY250513P00571000,10:41:00,11:23:00,42,26.03,1,3,0.73,0.92
2025-05-12,O:SPY250513P00571000,11:32:00,11:41:00,9,21.74,1,2,0.69,0.84
2025-05-12,O:SPY250513P00571000,13:43:00,15:45:00,119,20.0,1,5,0.3,0.36
2025-05-12,O:SPY250513P00571000,15:59:00,16:13:00,14,27.27,2,2,0.22,0.28
2025-05-13,O:SPY250514C00581000,09:30:00,09:40:00,10,22.75,184,186,3.78,4.64
2025-05-13,O:SPY250514P00580000,10:17:00,10:42:00,25,21.57,2,3,0.51,0.62
2025-05-13,O:SPY250514P00580000,11:46:00,11:50:00,4,20.51,5,5,0.39,0.47
2025-05-13,O:SPY250514P00580000,12:55:00,14:01:00,66,21.21,1,3,0.33,0.4
2025-05-13,O:SPY250514P00580000,14:05:00,15:54:00,108,31.25,21,21,0.32,0.42
2025-05-14,O:SPY250515C00588000,10:11:00,11:33:00,82,20.0,19,49,2.1,2.52
2025-05-14,O:SPY250515C00588000,13:13:00,14:34:00,81,24.44,1,4,1.8,2.24
2025-05-14,O:SPY250515C00588000,15:04:00,15:52:00,48,21.98,1,4,1.82,2.22
2025-05-14,O:SPY250515P00587000,09:30:00,09:46:00,16,20.29,41,64,2.07,2.49
2025-05-14,O:SPY250515P00587000,10:51:00,11:04:00,13,32.59,6,10,2.24,2.97
2025-05-14,O:SPY250515P00587000,11:21:00,13:21:00,120,26.13,6,17,2.22,2.8
2025-05-14,O:SPY250515P00587000,13:59:00,15:47:00,108,20.39,1,2,2.06,2.48
2025-05-14,O:SPY250515P00587000,15:52:00,16:04:00,12,22.81,1,7,1.71,2.1
2025-05-15,O:SPY250516C00585000,09:30:00,10:01:00,31,21.67,1,8,3.23,3.93
2025-05-15,O:SPY250516C00585000,10:10:00,11:04:00,54,20.0,284,288,3.3,3.96
2025-05-15,O:SPY250516P00584000,09:44:00,09:48:00,4,23.33,3,4,1.8,2.22
2025-05-15,O:SPY250516P00584000,10:01:00,10:10:00,9,25.33,6,9,1.5,1.88
2025-05-15,O:SPY250516P00584000,10:20:00,10:32:00,12,20.38,5,8,1.57,1.89
2025-05-15,O:SPY250516P00584000,12:59:00,14:19:00,78,23.19,3,6,0.69,0.85
2025-05-15,O:SPY250516P00584000,14:26:00,15:26:00,59,20.29,1,1,0.69,0.83
2025-05-15,O:SPY250516P00584000,15:53:00,15:54:00,1,21.15,1,2,0.52,0.63
2025-05-16,O:SPY250519C00592000,09:41:00,09:56:00,15,20.79,2,4,1.78,2.15
2025-05-16,O:SPY250519C00592000,10:11:00,10:26:00,15,22.41,1,2,1.74,2.13
2025-05-16,O:SPY250519C00592000,10:29:00,12:16:00,107,25.0,21,33,1.84,2.3
2025-05-16,O:SPY250519C00592000,12:50:00,13:04:00,14,20.1,177,190,2.09,2.51
2025-05-16,O:SPY250519P00591000,09:38:00,10:44:00,66,21.4,1,1,2.71,3.29
2025-05-16,O:SPY250519P00591000,13:35:00,13:55:00,20,20.0,1,7,1.2,1.44
2025-05-16,O:SPY250519P00591000,15:06:00,15:37:00,31,21.05,7,10,0.95,1.15
2025-05-19,O:SPY250520C00589000,09:30:00,09:40:00,10,27.44,239,239,2.77,3.53
2025-05-19,O:SPY250520P00588000,10:16:00,10:26:00,10,24.24,6,8,0.99,1.23
2025-05-19,O:SPY250520P00588000,10:40:00,10:49:00,9,22.22,1,3,0.99,1.21
2025-05-19,O:SPY250520P00588000,13:02:00,14:18:00,76,24.49,6,7,0.49,0.61
2025-05-19,O:SPY250520P00588000,14:36:00,15:26:00,49,20.0,3,4,0.5,0.6
2025-05-19,O:SPY250520P00588000,15:55:00,16:09:00,14,21.62,3,6,0.37,0.45
2025-05-20,O:SPY250521C00594000,09:46:00,10:45:00,59,20.74,2,12,1.88,2.27
2025-05-20,O:SPY250521C00594000,11:44:00,13:01:00,77,20.5,8,20,1.61,1.94
2025-05-20,O:SPY250521C00594000,14:27:00,15:59:00,92,22.64,1,2,1.06,1.3
2025-05-20,O:SPY250521P00593000,09:30:00,09:47:00,17,30.59,5,5,2.19,2.86
2025-05-20,O:SPY250521P00593000,10:38:00,12:10:00,92,22.33,2,10,2.06,2.52
2025-05-20,O:SPY250521P00593000,12:21:00,14:21:00,120,21.52,2,4,2.37,2.88
2025-05-20,O:SPY250521P00593000,14:26:00,15:00:00,34,24.56,11,18,2.85,3.55
2025-05-20,O:SPY250521P00593000,15:59:00,16:07:00,8,20.62,6,8,1.94,2.34
2025-05-21,O:SPY250522C00591000,09:30:00,09:51:00,21,24.02,15,21,1.79,2.22
2025-05-21,O:SPY250522C00591000,10:13:00,11:07:00,54,21.29,118,121,2.02,2.45
2025-05-21,O:SPY250522C00591000,13:22:00,13:39:00,17,25.49,1,4,1.02,1.28
2025-05-21,O:SPY250522C00591000,13:45:00,13:46:00,1,23.33,2,6,0.9,1.11
2025-05-21,O:SPY250522C00591000,14:02:00,14:09:00,7,21.62,1,1,0.74,0.9
2025-05-21,O:SPY250522C00591000,14:11:00,14:36:00,25,20.59,1,2,0.68,0.82
2025-05-21,O:SPY250522C00591000,15:10:00,15:43:00,33,21.05,2,9,0.38,0.46
2025-05-21,O:SPY250522P00590000,09:55:00,10:47:00,52,22.13,2,4,2.35,2.87
2025-05-21,O:SPY250522P00590000,11:10:00,13:10:00,120,21.76,177,178,1.7,2.07
2025-05-22,O:SPY250523C00585000,09:30:00,09:53:00,23,21.76,22,29,2.16,2.63
2025-05-22,O:SPY250523C00585000,10:23:00,12:13:00,110,20.43,6,17,2.3,2.77
2025-05-22,O:SPY250523C00585000,12:31:00,13:34:00,63,20.09,1,3,2.29,2.75
2025-05-22,O:SPY250523C00585000,13:38:00,14:17:00,39,20.0,3,21,2.6,3.12
2025-05-22,O:SPY250523C00585000,14:39:00,15:05:00,26,23.62,11,31,2.71,3.35
2025-05-22,O:SPY250523P00584000,09:30:00,09:34:00,4,21.11,1,1,3.6,4.36
2025-05-22,O:SPY250523P00584000,09:41:00,10:57:00,74,20.29,1,1,3.4,4.09
2025-05-22,O:SPY250523P00584000,11:25:00,11:29:00,4,23.34,1,4,2.87,3.54
2025-05-22,O:SPY250523P00584000,11:43:00,13:09:00,86,20.22,1,7,2.72,3.27
2025-05-22,O:SPY250523P00584000,13:55:00,15:54:00,119,22.16,21,21,1.76,2.15
2025-05-27,O:SPY250528C00586000,09:30:00,10:27:00,57,20.25,251,267,3.21,3.86
2025-05-27,O:SPY250528P00585000,09:30:00,09:34:00,4,22.76,5,11,2.46,3.02
2025-05-28,O:SPY250529C00590000,13:42:00,15:10:00,88,20.36,1,4,2.75,3.31
2025-05-28,O:SPY250529C00590000,16:00:00,16:05:00,5,21.43,7,10,1.54,1.87
2025-05-28,O:SPY250529P00589000,09:30:00,09:57:00,27,22.22,316,376,1.98,2.42
2025-05-29,O:SPY250530C00597000,09:44:00,09:54:00,10,22.22,2,2,1.08,1.32
2025-05-29,O:SPY250530C00597000,10:07:00,10:31:00,24,23.46,1,2,0.81,1.0
2025-05-29,O:SPY250530C00597000,10:34:00,10:56:00,21,23.17,5,11,0.82,1.01
2025-05-29,O:SPY250530C00597000,11:14:00,11:28:00,14,22.22,1,3,0.81,0.99
2025-05-29,O:SPY250530C00597000,11:49:00,13:02:00,70,21.74,2,4,0.69,0.84
2025-05-29,O:SPY250530C00597000,14:19:00,14:46:00,27,21.43,1,2,0.42,0.51
2025-05-29,O:SPY250530C00597000,15:08:00,15:23:00,15,23.68,3,5,0.38,0.47
2025-05-29,O:SPY250530C00597000,15:38:00,15:47:00,9,20.0,2,5,0.35,0.42
2025-05-29,O:SPY250530P00596000,09:30:00,09:49:00,15,24.76,2,4,5.25,6.55
2025-05-29,O:SPY250530P00596000,09:56:00,10:07:00,5,24.4,4,16,6.23,7.75
2025-05-29,O:SPY250530P00596000,10:53:00,11:34:00,8,20.47,8,16,6.45,7.77
2025-05-29,O:SPY250530P00596000,12:58:00,14:24:00,24,21.89,1,1,6.76,8.24
2025-05-30,O:SPY250602C00590000,09:30:00,10:37:00,67,20.63,3,7,2.23,2.69
2025-05-30,O:SPY250602C00590000,11:18:00,11:27:00,9,21.43,4,5,1.96,2.38
2025-05-30,O:SPY250602C00590000,12:19:00,14:19:00,120,28.48,9,15,1.65,2.12
2025-05-30,O:SPY250602C00590000,14:35:00,14:57:00,22,21.43,60,62,1.82,2.21
2025-05-30,O:SPY250602P00589000,09:30:00,09:50:00,20,21.28,4,8,3.43,4.16
2025-05-30,O:SPY250602P00589000,10:07:00,11:46:00,99,20.54,2,3,2.97,3.58
2025-05-30,O:SPY250602P00589000,11:50:00,12:22:00,32,22.77,87,90,3.25,3.99
2025-05-30,O:SPY250602P00589000,15:25:00,16:05:00,40,24.76,1,4,2.06,2.57
2025-06-02,O:SPY250603C00587000,09:31:00,09:39:00,8,20.22,1,2,3.61,4.34
2025-06-02,O:SPY250603C00587000,09:50:00,10:59:00,69,20.74,5,10,3.23,3.9
2025-06-02,O:SPY250603C00587000,11:10:00,11:53:00,41,23.43,4,21,3.5,4.32
2025-06-02,O:SPY250603C00587000,12:18:00,14:19:00,78,22.56,85,85,3.99,4.89
2025-06-02,O:SPY250603P00586000,09:30:00,09:52:00,22,28.0,24,30,1.75,2.24
2025-06-02,O:SPY250603P00586000,10:34:00,10:38:00,4,31.45,5,13,1.24,1.63
2025-06-02,O:SPY250603P00586000,10:52:00,11:34:00,42,21.97,1,6,1.32,1.61
2025-06-02,O:SPY250603P00586000,15:24:00,15:33:00,9,20.59,8,17,0.34,0.41
2025-06-03,O:SPY250604C00591000,09:30:00,11:01:00,89,20.05,189,191,3.74,4.49
2025-06-03,O:SPY250604P00590000,09:30:00,09:32:00,2,20.16,3,9,1.29,1.55
2025-06-03,O:SPY250604P00590000,10:06:00,10:08:00,2,20.0,1,1,1.2,1.44
2025-06-03,O:SPY250604P00590000,12:24:00,14:10:00,106,21.28,1,1,0.47,0.57
2025-06-03,O:SPY250604P00590000,14:12:00,14:58:00,46,26.92,1,1,0.52,0.66
2025-06-03,O:SPY250604P00590000,15:00:00,15:01:00,1,109.68,1,1,0.31,0.65
2025-06-03,O:SPY250604P00590000,15:03:00,16:38:00,72,106.25,1,1,0.32,0.66
2025-06-04,O:SPY250605C00597000,10:04:00,11:06:00,62,20.56,3,15,2.14,2.58
2025-06-04,O:SPY250605C00597000,12:01:00,14:00:00,119,21.94,10,33,1.96,2.39
2025-06-04,O:SPY250605P00596000,09:30:00,10:06:00,36,20.11,3,4,1.84,2.21
2025-06-04,O:SPY250605P00596000,10:15:00,12:11:00,116,24.85,24,34,1.65,2.06
2025-06-04,O:SPY250605P00596000,13:49:00,15:40:00,111,20.3,1,5,1.33,1.6
2025-06-04,O:SPY250605P00596000,15:46:00,15:59:00,13,26.71,15,16,1.46,1.85
2025-06-05,O:SPY250606C00597000,09:32:00,11:23:00,111,20.78,26,51,3.08,3.72
2025-06-05,O:SPY250606C00597000,12:47:00,13:33:00,46,20.75,12,22,2.12,2.56
2025-06-05,O:SPY250606C00597000,14:06:00,14:36:00,30,23.56,5,26,1.74,2.15
2025-06-05,O:SPY250606C00597000,15:03:00,16:22:00,72,66.48,1,1,1.79,2.98
2025-06-05,O:SPY250606P00596000,09:30:00,09:32:00,2,24.45,68,68,2.29,2.85
2025-06-05,O:SPY250606P00596000,10:52:00,12:52:00,120,29.59,1,3,2.67,3.46
2025-06-05,O:SPY250606P00596000,12:56:00,14:16:00,80,35.14,3,4,2.96,4.0
2025-06-05,O:SPY250606P00596000,14:21:00,15:15:00,54,23.48,20,21,3.28,4.05
2025-06-05,O:SPY250606P00596000,15:38:00,15:50:00,12,21.21,13,23,3.3,4.0
2025-06-06,O:SPY250609C00595000,09:30:00,09:40:00,10,20.78,23,45,4.86,5.87
2025-06-06,O:SPY250609C00595000,11:18:00,14:02:00,118,22.99,79,100,4.35,5.35
2025-06-06,O:SPY250609P00594000,09:34:00,11:20:00,100,23.6,1,2,0.89,1.1
2025-06-06,O:SPY250609P00594000,11:23:00,12:55:00,84,22.0,1,2,1.0,1.22
2025-06-06,O:SPY250609P00594000,13:44:00,15:38:00,113,20.97,1,6,0.62,0.75
2025-06-09,O:SPY250610C00600000,09:32:00,10:32:00,60,20.65,1,5,1.84,2.22
2025-06-09,O:SPY250610C00600000,10:44:00,12:38:00,114,20.88,175,184,1.82,2.2
2025-06-09,O:SPY250610P00599000,09:30:00,09:34:00,4,24.63,2,7,2.03,2.53
2025-06-09,O:SPY250610P00599000,10:21:00,11:27:00,66,21.43,1,8,1.68,2.04
2025-06-09,O:SPY250610P00599000,12:52:00,13:17:00,25,20.61,2,7,1.31,1.58
2025-06-09,O:SPY250610P00599000,13:58:00,15:59:00,120,31.93,16,16,1.19,1.57
2025-06-10,O:SPY250611C00600000,09:34:00,10:44:00,70,20.64,1,14,2.81,3.39
2025-06-10,O:SPY250611C00600000,10:59:00,12:51:00,108,20.32,25,48,3.1,3.73
2025-06-10,O:SPY250611C00600000,13:41:00,15:04:00,83,22.03,12,27,3.45,4.21
2025-06-10,O:SPY250611C00600000,15:42:00,15:57:00,15,20.29,3,17,3.45,4.15
2025-06-10,O:SPY250611P00599000,09:40:00,11:33:00,111,22.54,1,5,1.73,2.12
2025-06-10,O:SPY250611P00599000,12:01:00,14:01:00,117,29.2,8,33,1.37,1.77
2025-06-10,O:SPY250611P00599000,14:56:00,15:42:00,46,20.19,1,8,1.04,1.25
2025-06-10,O:SPY250611P00599000,15:57:00,16:13:00,16,21.74,2,2,0.92,1.12
2025-06-11,O:SPY250612C00602000,09:31:00,10:16:00,45,22.71,64,80,2.95,3.62
2025-06-11,O:SPY250612C00602000,12:04:00,13:25:00,80,21.31,3,11,2.91,3.53
2025-06-11,O:SPY250612C00602000,14:13:00,14:47:00,34,20.54,3,6,1.85,2.23
2025-06-11,O:SPY250612C00602000,15:19:00,15:25:00,6,20.69,1,4,1.45,1.75
2025-06-11,O:SPY250612C00602000,15:33:00,15:59:00,26,21.83,5,16,1.42,1.73
2025-06-11,O:SPY250612P00601000,09:30:00,09:35:00,5,25.2,1,4,1.27,1.59
2025-06-11,O:SPY250612P00601000,09:40:00,09:46:00,6,20.55,2,3,1.46,1.76
2025-06-11,O:SPY250612P00601000,10:09:00,12:06:00,117,28.32,20,25,1.13,1.45
2025-06-11,O:SPY250612P00601000,12:32:00,14:01:00,88,32.28,134,134,1.27,1.68
2025-06-12,O:SPY250613C00599000,09:30:00,10:14:00,44,20.68,255,255,3.53,4.26
2025-06-12,O:SPY250613P00598000,10:17:00,11:27:00,70,21.51,1,2,0.93,1.13
2025-06-12,O:SPY250613P00598000,11:30:00,11:48:00,18,22.22,2,7,0.9,1.1
2025-06-12,O:SPY250613P00598000,12:01:00,12:04:00,3,20.48,1,2,0.83,1.0
2025-06-12,O:SPY250613P00598000,12:12:00,12:31:00,18,21.25,1,1,0.8,0.97
2025-06-12,O:SPY250613P00598000,12:39:00,12:54:00,15,23.19,3,12,0.69,0.85
2025-06-12,O:SPY250613P00598000,14:06:00,14:27:00,20,20.69,1,1,0.58,0.7
2025-06-12,O:SPY250613P00598000,15:03:00,15:46:00,43,21.57,1,4,0.51,0.62
2025-06-13,O:SPY250616C00597000,09:45:00,11:47:00,120,20.83,15,28,4.8,5.8
2025-06-13,O:SPY250616C00597000,14:36:00,15:14:00,38,20.77,1,9,2.84,3.43
2025-06-13,O:SPY250616C00597000,15:45:00,16:02:00,17,20.0,1,5,2.65,3.18
2025-06-13,O:SPY250616P00596000,09:30:00,09:57:00,27,22.38,3,9,2.1,2.57
2025-06-13,O:SPY250616P00596000,10:07:00,10:20:00,13,21.94,1,3,2.37,2.89
2025-06-13,O:SPY250616P00596000,10:41:00,10:48:00,7,20.81,1,3,2.21,2.67
2025-06-13,O:SPY250616P00596000,11:22:00,13:16:00,112,20.14,1,4,1.44,1.73
2025-06-13,O:SPY250616P00596000,13:21:00,13:37:00,16,20.71,12,16,1.4,1.69
2025-06-13,O:SPY250616P00596000,13:55:00,14:06:00,11,20.62,127,129,1.6,1.93
2025-06-16,O:SPY250617C00601000,09:30:00,09:49:00,19,23.18,255,276,2.33,2.87
2025-06-16,O:SPY250617C00601000,15:10:00,16:00:00,50,20.0,9,15,2.5,3.0
2025-06-16,O:SPY250617P00600000,10:12:00,12:03:00,111,20.41,1,9,0.98,1.18
2025-06-16,O:SPY250617P00600000,12:13:00,12:44:00,31,22.77,3,8,1.01,1.24
2025-06-16,O:SPY250617P00600000,12:53:00,13:05:00,12,20.39,2,4,1.03,1.24
2025-06-16,O:SPY250617P00600000,13:25:00,13:57:00,32,21.21,4,6,0.99,1.2
2025-06-16,O:SPY250617P00600000,14:05:00,15:10:00,65,21.9,3,3,1.05,1.28
2025-06-17,O:SPY250618C00600000,09:33:00,11:14:00,101,21.93,1,2,3.01,3.67
2025-06-17,O:SPY250618P00599000,10:09:00,11:31:00,82,20.69,2,5,1.74,2.1
2025-06-17,O:SPY250618P00599000,11:37:00,12:57:00,79,25.79,197,198,1.9,2.39
